scenario_id,asset,attack_type,targeted_property,impact_rating
2966,camera,information_disclosure,confidentiality,moderate
2967,ecu,information_disclosure,confidentiality,moderate
2968,can_bus,information_disclosure,confidentiality,moderate
2969,ota_module,information_disclosure,integrity,moderate
2970,camera,information_disclosure,confidentiality,moderate
2971,v2x_module,information_disclosure,confidentiality,moderate
2972,can_bus,information_disclosure,confidentiality,moderate
2973,ecu,information_disclosure,integrity,moderate
2974,lidar,information_disclosure,confidentiality,moderate
2975,lidar,information_disclosure,confidentiality,moderate
2976,ecu,information_disclosure,confidentiality,moderate
2977,gps,information_disclosure,integrity,moderate
2978,ecu,information_disclosure,confidentiality,moderate
2979,v2x_module,information_disclosure,confidentiality,moderate
2980,tire_pressure,information_disclosure,confidentiality,moderate
2981,ota_module,information_disclosure,confidentiality,moderate
2982,camera,information_disclosure,confidentiality,moderate
2983,ecu,information_disclosure,confidentiality,moderate
2984,gps,information_disclosure,confidentiality,moderate
2985,tire_pressure,information_disclosure,integrity,moderate
2986,v2x_module,information_disclosure,confidentiality,moderate
2987,lidar,information_disclosure,confidentiality,moderate
2988,gps,information_disclosure,confidentiality,moderate
2989,ota_module,information_disclosure,confidentiality,moderate
2990,v2x_module,information_disclosure,confidentiality,moderate
2991,v2x_module,information_disclosure,confidentiality,moderate
2992,lidar,information_disclosure,confidentiality,inconsequential
2993,gps,information_disclosure,confidentiality,moderate
2994,camera,information_disclosure,confidentiality,moderate
2995,tire_pressure,information_disclosure,confidentiality,moderate
2996,camera,information_disclosure,confidentiality,moderate
2997,gps,information_disclosure,confidentiality,moderate
2998,gps,information_disclosure,confidentiality,moderate
2999,lidar,information_disclosure,confidentiality,moderate
3000,ota_module,information_disclosure,confidentiality,moderate
3001,camera,information_disclosure,confidentiality,moderate
3002,gps,information_disclosure,confidentiality,moderate
3003,lidar,information_disclosure,confidentiality,moderate
3004,lidar,information_disclosure,availability,moderate
3005,v2x_module,information_disclosure,confidentiality,moderate
3006,ota_module,information_disclosure,confidentiality,minor
3007,ecu,information_disclosure,confidentiality,moderate
3008,lidar,information_disclosure,integrity,moderate
3009,camera,information_disclosure,confidentiality,inconsequential
3010,ecu,information_disclosure,integrity,moderate
3011,v2x_module,information_disclosure,confidentiality,moderate
3012,v2x_module,information_disclosure,confidentiality,moderate
3013,v2x_module,information_disclosure,confidentiality,moderate
3014,tire_pressure,information_disclosure,confidentiality,inconsequential
3015,camera,information_disclosure,confidentiality,major
3016,can_bus,information_disclosure,confidentiality,moderate
3017,tire_pressure,information_disclosure,confidentiality,moderate
3018,lidar,information_disclosure,confidentiality,major
3019,gps,information_disclosure,confidentiality,moderate
3020,v2x_module,information_disclosure,confidentiality,minor
3021,tire_pressure,information_disclosure,confidentiality,moderate
3022,ota_module,information_disclosure,confidentiality,moderate
3023,ota_module,information_disclosure,integrity,major
3024,ecu,information_disclosure,confidentiality,inconsequential
3025,lidar,information_disclosure,confidentiality,moderate
3026,camera,information_disclosure,confidentiality,moderate
3027,ota_module,information_disclosure,confidentiality,moderate
3028,v2x_module,information_disclosure,confidentiality,moderate
3029,gps,information_disclosure,confidentiality,moderate
3030,ecu,information_disclosure,confidentiality,moderate
3031,camera,information_disclosure,confidentiality,moderate
3032,lidar,information_disclosure,confidentiality,moderate
3033,can_bus,information_disclosure,integrity,moderate
3034,ecu,information_disclosure,confidentiality,moderate
3035,can_bus,information_disclosure,confidentiality,moderate
3036,tire_pressure,information_disclosure,confidentiality,moderate
3037,gps,information_disclosure,confidentiality,moderate
3038,ecu,information_disclosure,confidentiality,moderate
3039,v2x_module,information_disclosure,confidentiality,moderate
3040,tire_pressure,information_disclosure,confidentiality,moderate
3041,gps,information_disclosure,confidentiality,moderate
3042,ota_module,information_disclosure,integrity,minor
3043,v2x_module,information_disclosure,confidentiality,moderate
3044,ecu,information_disclosure,confidentiality,moderate
3045,ota_module,information_disclosure,confidentiality,moderate
3046,lidar,information_disclosure,availability,moderate
3047,can_bus,information_disclosure,confidentiality,moderate
3048,ecu,information_disclosure,confidentiality,moderate
3049,lidar,information_disclosure,confidentiality,moderate
3050,camera,information_disclosure,confidentiality,major
3051,lidar,information_disclosure,confidentiality,moderate
3052,ota_module,information_disclosure,confidentiality,moderate
3053,camera,information_disclosure,availability,major
3054,ota_module,information_disclosure,integrity,major
3055,lidar,information_disclosure,confidentiality,inconsequential
3056,tire_pressure,information_disclosure,integrity,moderate
3057,ecu,information_disclosure,confidentiality,moderate
3058,tire_pressure,information_disclosure,confidentiality,moderate
3059,can_bus,information_disclosure,integrity,moderate
3060,gps,information_disclosure,confidentiality,moderate
3061,lidar,information_disclosure,confidentiality,moderate
3062,gps,information_disclosure,confidentiality,moderate
3063,v2x_module,information_disclosure,confidentiality,moderate
3064,can_bus,information_disclosure,confidentiality,moderate
3065,lidar,information_disclosure,integrity,moderate
3066,lidar,information_disclosure,integrity,moderate
3067,camera,information_disclosure,confidentiality,major
3068,gps,information_disclosure,confidentiality,moderate
3069,tire_pressure,information_disclosure,confidentiality,moderate
3070,camera,information_disclosure,confidentiality,moderate
3071,lidar,information_disclosure,confidentiality,moderate
3072,lidar,information_disclosure,confidentiality,moderate
3073,camera,information_disclosure,confidentiality,moderate
3074,ecu,information_disclosure,confidentiality,moderate
3075,ota_module,information_disclosure,confidentiality,moderate
3076,gps,information_disclosure,confidentiality,moderate
3077,camera,information_disclosure,confidentiality,moderate
3078,ota_module,information_disclosure,confidentiality,moderate
3079,v2x_module,information_disclosure,confidentiality,moderate
3080,v2x_module,information_disclosure,confidentiality,moderate
3081,can_bus,information_disclosure,confidentiality,moderate
3082,can_bus,information_disclosure,confidentiality,inconsequential
3083,ecu,information_disclosure,confidentiality,minor
3084,camera,information_disclosure,confidentiality,moderate
3085,lidar,information_disclosure,confidentiality,moderate
3086,camera,information_disclosure,confidentiality,moderate
3087,v2x_module,information_disclosure,confidentiality,moderate
3088,v2x_module,information_disclosure,confidentiality,moderate
3089,lidar,information_disclosure,confidentiality,moderate
3090,can_bus,information_disclosure,confidentiality,moderate
3091,can_bus,information_disclosure,integrity,moderate
3092,tire_pressure,information_disclosure,confidentiality,minor
3093,ecu,information_disclosure,confidentiality,moderate
3094,tire_pressure,information_disclosure,confidentiality,moderate
3095,v2x_module,information_disclosure,confidentiality,moderate
3096,can_bus,information_disclosure,confidentiality,moderate
3097,lidar,information_disclosure,integrity,moderate
3098,lidar,information_disclosure,integrity,moderate
3099,tire_pressure,information_disclosure,confidentiality,moderate
3100,camera,information_disclosure,confidentiality,moderate
3101,tire_pressure,information_disclosure,confidentiality,moderate
3102,can_bus,information_disclosure,confidentiality,moderate
3103,lidar,information_disclosure,confidentiality,moderate
3104,can_bus,information_disclosure,confidentiality,moderate
3105,camera,information_disclosure,availability,moderate
3106,gps,information_disclosure,confidentiality,moderate
3107,tire_pressure,information_disclosure,confidentiality,moderate
3108,can_bus,information_disclosure,confidentiality,moderate
3109,tire_pressure,information_disclosure,confidentiality,moderate
3110,tire_pressure,information_disclosure,confidentiality,inconsequential
3111,camera,information_disclosure,confidentiality,moderate
3112,ota_module,information_disclosure,confidentiality,moderate
3113,ecu,information_disclosure,confidentiality,moderate
3114,camera,information_disclosure,confidentiality,moderate
3115,ecu,information_disclosure,confidentiality,moderate
3116,camera,information_disclosure,integrity,moderate
3117,tire_pressure,information_disclosure,confidentiality,moderate
3118,ecu,information_disclosure,confidentiality,moderate
3119,camera,information_disclosure,confidentiality,moderate
3120,lidar,information_disclosure,confidentiality,moderate
3121,ecu,information_disclosure,confidentiality,moderate
3122,camera,information_disclosure,confidentiality,major
3123,gps,information_disclosure,confidentiality,inconsequential
3124,ecu,information_disclosure,confidentiality,moderate
3125,tire_pressure,information_disclosure,confidentiality,moderate
3126,lidar,information_disclosure,availability,moderate
3127,ecu,information_disclosure,confidentiality,inconsequential
3128,can_bus,information_disclosure,availability,moderate
3129,ota_module,information_disclosure,availability,moderate
3130,lidar,information_disclosure,confidentiality,moderate
3131,lidar,information_disclosure,confidentiality,moderate
3132,ecu,information_disclosure,confidentiality,moderate
3133,can_bus,information_disclosure,confidentiality,moderate
3134,tire_pressure,information_disclosure,confidentiality,minor
3135,tire_pressure,information_disclosure,confidentiality,moderate
3136,gps,information_disclosure,confidentiality,moderate
3137,gps,information_disclosure,confidentiality,moderate
3138,lidar,information_disclosure,confidentiality,moderate
3139,can_bus,information_disclosure,confidentiality,major
3140,v2x_module,information_disclosure,confidentiality,moderate
3141,tire_pressure,information_disclosure,confidentiality,moderate
3142,tire_pressure,information_disclosure,confidentiality,moderate
3143,ota_module,information_disclosure,confidentiality,moderate
3144,v2x_module,information_disclosure,confidentiality,moderate
3145,can_bus,information_disclosure,confidentiality,moderate
3146,can_bus,information_disclosure,confidentiality,moderate
3147,can_bus,information_disclosure,confidentiality,moderate
3148,tire_pressure,information_disclosure,confidentiality,moderate
3149,lidar,information_disclosure,confidentiality,moderate
3150,can_bus,information_disclosure,confidentiality,moderate
3151,v2x_module,information_disclosure,confidentiality,moderate
3152,v2x_module,information_disclosure,confidentiality,moderate
3153,can_bus,information_disclosure,confidentiality,moderate
3154,ota_module,information_disclosure,confidentiality,moderate
3155,tire_pressure,information_disclosure,confidentiality,moderate
3156,camera,information_disclosure,confidentiality,moderate
3157,lidar,information_disclosure,confidentiality,minor
3158,gps,information_disclosure,confidentiality,moderate
3159,tire_pressure,information_disclosure,confidentiality,moderate
3160,tire_pressure,information_disclosure,confidentiality,moderate
3161,camera,information_disclosure,confidentiality,moderate
3162,v2x_module,information_disclosure,confidentiality,moderate
3163,ota_module,information_disclosure,confidentiality,moderate
3164,ecu,information_disclosure,confidentiality,moderate
3165,ota_module,information_disclosure,confidentiality,moderate
3166,gps,information_disclosure,availability,major
3167,ecu,information_disclosure,confidentiality,moderate
3168,v2x_module,information_disclosure,confidentiality,moderate
3169,can_bus,information_disclosure,confidentiality,moderate
3170,gps,information_disclosure,integrity,moderate
3171,v2x_module,information_disclosure,confidentiality,inconsequential
3172,gps,information_disclosure,confidentiality,moderate
3173,camera,information_disclosure,availability,moderate
3174,ecu,information_disclosure,confidentiality,moderate
3175,camera,information_disclosure,confidentiality,moderate
3176,tire_pressure,information_disclosure,confidentiality,moderate
3177,camera,information_disclosure,confidentiality,moderate
3178,v2x_module,information_disclosure,confidentiality,moderate
3179,ota_module,information_disclosure,confidentiality,major
3180,lidar,information_disclosure,confidentiality,moderate
3181,gps,information_disclosure,confidentiality,moderate
3182,tire_pressure,information_disclosure,confidentiality,moderate
3183,lidar,information_disclosure,confidentiality,moderate
3184,ecu,information_disclosure,confidentiality,moderate
3185,v2x_module,information_disclosure,confidentiality,moderate
3186,ota_module,information_disclosure,confidentiality,moderate
3187,ecu,information_disclosure,integrity,moderate
3188,camera,information_disclosure,confidentiality,moderate
3189,ota_module,information_disclosure,confidentiality,moderate
3190,gps,information_disclosure,confidentiality,moderate
3191,gps,information_disclosure,confidentiality,moderate
3192,can_bus,information_disclosure,confidentiality,moderate
3193,v2x_module,information_disclosure,confidentiality,minor
3194,can_bus,information_disclosure,confidentiality,moderate
3195,lidar,information_disclosure,confidentiality,moderate
3196,ota_module,information_disclosure,confidentiality,moderate
3197,v2x_module,information_disclosure,confidentiality,moderate
3198,gps,information_disclosure,confidentiality,moderate
3199,gps,information_disclosure,confidentiality,moderate
3200,can_bus,information_disclosure,confidentiality,moderate
3201,camera,information_disclosure,confidentiality,inconsequential
3202,ota_module,information_disclosure,confidentiality,moderate
3203,lidar,information_disclosure,confidentiality,moderate
3204,ota_module,information_disclosure,confidentiality,moderate
3205,v2x_module,information_disclosure,integrity,moderate
3206,v2x_module,information_disclosure,confidentiality,moderate
3207,v2x_module,information_disclosure,confidentiality,moderate
3208,ecu,information_disclosure,confidentiality,moderate
3209,gps,information_disclosure,confidentiality,moderate
3210,ecu,information_disclosure,confidentiality,moderate
3211,v2x_module,information_disclosure,confidentiality,moderate
3212,v2x_module,information_disclosure,confidentiality,moderate
3213,lidar,information_disclosure,integrity,moderate
3214,ota_module,information_disclosure,confidentiality,moderate
3215,can_bus,information_disclosure,confidentiality,moderate
3216,ecu,information_disclosure,confidentiality,moderate
3217,gps,information_disclosure,confidentiality,moderate
3218,v2x_module,information_disclosure,confidentiality,moderate
3219,can_bus,information_disclosure,availability,moderate
3220,lidar,information_disclosure,confidentiality,moderate
3221,v2x_module,information_disclosure,confidentiality,moderate
3222,tire_pressure,information_disclosure,confidentiality,moderate
3223,ecu,information_disclosure,confidentiality,moderate
3224,tire_pressure,information_disclosure,confidentiality,moderate
3225,can_bus,information_disclosure,confidentiality,moderate
3226,v2x_module,information_disclosure,confidentiality,moderate
3227,ecu,information_disclosure,availability,moderate
3228,tire_pressure,information_disclosure,confidentiality,moderate
3229,camera,information_disclosure,confidentiality,moderate
3230,camera,information_disclosure,confidentiality,moderate
3231,lidar,information_disclosure,confidentiality,moderate
3232,gps,information_disclosure,confidentiality,moderate
3233,camera,information_disclosure,confidentiality,moderate
3234,gps,information_disclosure,integrity,moderate
3235,ota_module,information_disclosure,confidentiality,moderate
3236,ecu,information_disclosure,confidentiality,moderate
3237,v2x_module,information_disclosure,integrity,moderate
3238,can_bus,information_disclosure,confidentiality,major
3239,v2x_module,information_disclosure,integrity,moderate
3240,can_bus,information_disclosure,confidentiality,moderate
3241,can_bus,information_disclosure,integrity,moderate
3242,lidar,information_disclosure,confidentiality,moderate
3243,ota_module,information_disclosure,confidentiality,moderate
3244,gps,information_disclosure,confidentiality,inconsequential
3245,gps,information_disclosure,confidentiality,moderate
3246,tire_pressure,information_disclosure,integrity,moderate
3247,ecu,information_disclosure,confidentiality,moderate
3248,can_bus,information_disclosure,confidentiality,moderate
3249,ecu,information_disclosure,confidentiality,inconsequential
3250,can_bus,information_disclosure,confidentiality,minor
3251,lidar,information_disclosure,confidentiality,moderate
3252,lidar,information_disclosure,confidentiality,moderate
3253,v2x_module,information_disclosure,integrity,moderate
3254,can_bus,information_disclosure,confidentiality,moderate
3255,v2x_module,information_disclosure,confidentiality,moderate
3256,camera,information_disclosure,confidentiality,moderate
3257,tire_pressure,information_disclosure,confidentiality,moderate
3258,ota_module,information_disclosure,confidentiality,moderate
3259,lidar,information_disclosure,confidentiality,moderate
3260,gps,information_disclosure,confidentiality,moderate
3261,ecu,information_disclosure,confidentiality,moderate
3262,lidar,information_disclosure,confidentiality,moderate
3263,lidar,information_disclosure,confidentiality,moderate
3264,gps,information_disclosure,confidentiality,moderate
3265,camera,information_disclosure,confidentiality,moderate
3266,tire_pressure,information_disclosure,integrity,moderate
3267,camera,information_disclosure,confidentiality,moderate
3268,can_bus,information_disclosure,confidentiality,moderate
3269,ecu,information_disclosure,confidentiality,moderate
3270,can_bus,information_disclosure,integrity,moderate
3271,tire_pressure,information_disclosure,confidentiality,moderate
3272,can_bus,information_disclosure,confidentiality,moderate
3273,v2x_module,information_disclosure,confidentiality,moderate
3274,gps,information_disclosure,confidentiality,moderate
3275,can_bus,information_disclosure,confidentiality,moderate
3276,v2x_module,information_disclosure,confidentiality,moderate
3277,camera,information_disclosure,confidentiality,moderate
3278,gps,information_disclosure,confidentiality,moderate
3279,ota_module,information_disclosure,confidentiality,moderate
3280,lidar,information_disclosure,confidentiality,moderate
3281,ecu,information_disclosure,confidentiality,moderate
3282,ota_module,information_disclosure,confidentiality,moderate
3283,v2x_module,information_disclosure,confidentiality,moderate
3284,ecu,information_disclosure,confidentiality,moderate
3285,v2x_module,information_disclosure,confidentiality,moderate
3286,v2x_module,information_disclosure,confidentiality,moderate
3287,gps,information_disclosure,confidentiality,moderate
3288,gps,information_disclosure,confidentiality,moderate
3289,lidar,information_disclosure,confidentiality,moderate
3290,ota_module,information_disclosure,confidentiality,moderate
3291,ota_module,information_disclosure,confidentiality,moderate
3292,tire_pressure,information_disclosure,confidentiality,moderate
3293,tire_pressure,information_disclosure,confidentiality,moderate
3294,ecu,information_disclosure,confidentiality,moderate
3295,gps,information_disclosure,integrity,minor
3296,ota_module,information_disclosure,confidentiality,moderate
3297,ota_module,information_disclosure,confidentiality,moderate
3298,can_bus,information_disclosure,confidentiality,moderate
3299,v2x_module,information_disclosure,confidentiality,moderate
3300,camera,information_disclosure,confidentiality,moderate
3301,can_bus,information_disclosure,availability,moderate
3302,ota_module,information_disclosure,confidentiality,moderate
3303,v2x_module,information_disclosure,integrity,moderate
3304,lidar,information_disclosure,confidentiality,moderate
3305,tire_pressure,information_disclosure,confidentiality,moderate
3306,can_bus,information_disclosure,confidentiality,moderate
3307,ecu,information_disclosure,confidentiality,major
3308,tire_pressure,information_disclosure,confidentiality,moderate
3309,v2x_module,information_disclosure,confidentiality,moderate
3310,camera,information_disclosure,confidentiality,moderate
3311,can_bus,information_disclosure,integrity,moderate
3312,gps,information_disclosure,integrity,major
3313,can_bus,information_disclosure,confidentiality,moderate
3314,ota_module,information_disclosure,integrity,moderate
3315,v2x_module,information_disclosure,confidentiality,moderate
3316,can_bus,information_disclosure,confidentiality,moderate
3317,can_bus,information_disclosure,confidentiality,moderate
3318,tire_pressure,information_disclosure,confidentiality,moderate
3319,gps,information_disclosure,confidentiality,moderate
3320,ecu,information_disclosure,confidentiality,moderate
3321,tire_pressure,information_disclosure,confidentiality,moderate
3322,ota_module,information_disclosure,availability,moderate
3323,can_bus,information_disclosure,confidentiality,moderate
3324,ota_module,information_disclosure,confidentiality,moderate
3325,lidar,information_disclosure,confidentiality,moderate
3326,ecu,information_disclosure,confidentiality,moderate
3327,lidar,information_disclosure,confidentiality,moderate
3328,ota_module,information_disclosure,confidentiality,moderate
3329,gps,information_disclosure,integrity,major
3330,ota_module,information_disclosure,confidentiality,minor
3331,camera,information_disclosure,confidentiality,moderate
3332,ecu,information_disclosure,confidentiality,major
3333,can_bus,information_disclosure,confidentiality,moderate
3334,ecu,information_disclosure,confidentiality,moderate
3335,can_bus,information_disclosure,confidentiality,moderate
3336,ota_module,information_disclosure,confidentiality,moderate
3337,gps,information_disclosure,confidentiality,moderate
3338,ota_module,information_disclosure,confidentiality,moderate
3339,ota_module,information_disclosure,availability,minor
3340,can_bus,information_disclosure,confidentiality,moderate
3341,lidar,information_disclosure,confidentiality,moderate
3342,v2x_module,information_disclosure,confidentiality,moderate
3343,tire_pressure,information_disclosure,confidentiality,moderate
3344,tire_pressure,information_disclosure,confidentiality,moderate
3345,camera,information_disclosure,confidentiality,moderate
3346,camera,information_disclosure,confidentiality,inconsequential
3347,v2x_module,information_disclosure,confidentiality,moderate
3348,camera,information_disclosure,confidentiality,moderate
3349,v2x_module,information_disclosure,integrity,moderate
3350,camera,information_disclosure,confidentiality,moderate
3351,tire_pressure,information_disclosure,integrity,major
3352,gps,information_disclosure,confidentiality,moderate
3353,lidar,information_disclosure,confidentiality,major
3354,lidar,information_disclosure,confidentiality,moderate
3355,can_bus,information_disclosure,confidentiality,moderate
3356,gps,information_disclosure,integrity,major
3357,gps,information_disclosure,integrity,moderate
3358,lidar,information_disclosure,confidentiality,inconsequential
3359,lidar,information_disclosure,confidentiality,moderate
3360,lidar,information_disclosure,confidentiality,moderate
3361,gps,information_disclosure,confidentiality,minor
3362,v2x_module,information_disclosure,confidentiality,moderate
3363,ecu,information_disclosure,availability,moderate
3364,gps,information_disclosure,confidentiality,moderate
3365,tire_pressure,information_disclosure,availability,moderate
3366,can_bus,information_disclosure,confidentiality,moderate
3367,gps,information_disclosure,confidentiality,moderate
3368,gps,information_disclosure,confidentiality,moderate
3369,lidar,information_disclosure,confidentiality,moderate
3370,v2x_module,information_disclosure,confidentiality,moderate
3371,can_bus,information_disclosure,confidentiality,moderate
3372,ota_module,information_disclosure,confidentiality,moderate
3373,v2x_module,information_disclosure,confidentiality,moderate
3374,v2x_module,information_disclosure,confidentiality,moderate
3375,can_bus,information_disclosure,confidentiality,moderate
3376,v2x_module,information_disclosure,availability,moderate
3377,gps,information_disclosure,confidentiality,moderate
3378,can_bus,information_disclosure,confidentiality,moderate
3379,camera,information_disclosure,confidentiality,moderate
3380,v2x_module,information_disclosure,confidentiality,moderate
3381,can_bus,information_disclosure,confidentiality,moderate
3382,gps,information_disclosure,confidentiality,moderate
3383,lidar,information_disclosure,confidentiality,moderate
3384,ecu,information_disclosure,integrity,minor
3385,ecu,information_disclosure,confidentiality,moderate
3386,lidar,information_disclosure,confidentiality,moderate
3387,can_bus,information_disclosure,availability,moderate
3388,v2x_module,information_disclosure,confidentiality,moderate
3389,lidar,information_disclosure,confidentiality,major
3390,can_bus,information_disclosure,confidentiality,moderate
3391,ota_module,information_disclosure,integrity,moderate
3392,can_bus,information_disclosure,confidentiality,moderate
3393,tire_pressure,information_disclosure,confidentiality,moderate
3394,ota_module,information_disclosure,confidentiality,moderate
3395,ota_module,information_disclosure,availability,moderate
3396,ota_module,information_disclosure,confidentiality,moderate
3397,v2x_module,information_disclosure,integrity,moderate
3398,ecu,information_disclosure,confidentiality,moderate
3399,ecu,information_disclosure,confidentiality,moderate
3400,can_bus,information_disclosure,confidentiality,moderate
3401,tire_pressure,information_disclosure,confidentiality,moderate
3402,tire_pressure,information_disclosure,confidentiality,moderate
3403,tire_pressure,information_disclosure,confidentiality,moderate
3404,camera,information_disclosure,integrity,major
3405,tire_pressure,information_disclosure,confidentiality,moderate
3406,camera,information_disclosure,confidentiality,moderate
3407,lidar,information_disclosure,confidentiality,moderate
3408,v2x_module,information_disclosure,confidentiality,moderate
3409,can_bus,information_disclosure,confidentiality,moderate
3410,camera,information_disclosure,availability,inconsequential
3411,v2x_module,information_disclosure,confidentiality,moderate
3412,gps,information_disclosure,confidentiality,moderate
3413,tire_pressure,information_disclosure,confidentiality,moderate
3414,ota_module,information_disclosure,confidentiality,major
3415,tire_pressure,information_disclosure,confidentiality,moderate
3416,lidar,information_disclosure,confidentiality,moderate
3417,camera,information_disclosure,confidentiality,moderate
3418,camera,information_disclosure,confidentiality,moderate
3419,tire_pressure,information_disclosure,confidentiality,inconsequential
3420,gps,information_disclosure,confidentiality,moderate
3421,ota_module,information_disclosure,confidentiality,moderate
3422,lidar,information_disclosure,confidentiality,moderate
3423,tire_pressure,information_disclosure,confidentiality,moderate
3424,tire_pressure,information_disclosure,confidentiality,moderate
3425,tire_pressure,information_disclosure,integrity,inconsequential
3426,tire_pressure,information_disclosure,confidentiality,moderate
3427,lidar,information_disclosure,confidentiality,moderate
3428,gps,information_disclosure,confidentiality,moderate
3429,camera,information_disclosure,confidentiality,major
3430,camera,information_disclosure,confidentiality,moderate
3431,can_bus,information_disclosure,confidentiality,moderate
3432,ota_module,information_disclosure,confidentiality,moderate
3433,ecu,information_disclosure,confidentiality,moderate
3434,can_bus,information_disclosure,availability,moderate
3435,gps,information_disclosure,confidentiality,moderate
3436,v2x_module,information_disclosure,confidentiality,moderate
3437,lidar,information_disclosure,confidentiality,moderate
3438,ota_module,information_disclosure,confidentiality,moderate
3439,ecu,information_disclosure,confidentiality,minor
3440,lidar,information_disclosure,confidentiality,major
3441,camera,information_disclosure,confidentiality,moderate
3442,gps,information_disclosure,confidentiality,moderate
3443,ecu,information_disclosure,confidentiality,moderate
3444,camera,information_disclosure,confidentiality,moderate
3445,camera,information_disclosure,confidentiality,moderate
3446,tire_pressure,information_disclosure,confidentiality,moderate
3447,tire_pressure,information_disclosure,confidentiality,moderate
3448,ecu,information_disclosure,confidentiality,moderate
3449,v2x_module,information_disclosure,confidentiality,moderate
3450,can_bus,information_disclosure,confidentiality,moderate
3451,camera,information_disclosure,confidentiality,inconsequential
3452,lidar,information_disclosure,confidentiality,moderate
3453,can_bus,information_disclosure,confidentiality,moderate
3454,v2x_module,information_disclosure,confidentiality,moderate
3455,tire_pressure,information_disclosure,integrity,moderate
3456,ecu,information_disclosure,confidentiality,moderate
3457,ecu,information_disclosure,confidentiality,moderate
3458,v2x_module,information_disclosure,integrity,moderate
3459,ecu,information_disclosure,confidentiality,moderate
3460,v2x_module,information_disclosure,confidentiality,moderate
3461,gps,information_disclosure,confidentiality,moderate
3462,ota_module,information_disclosure,confidentiality,moderate
3463,gps,information_disclosure,confidentiality,moderate
3464,gps,information_disclosure,confidentiality,moderate
3465,v2x_module,information_disclosure,integrity,moderate
3466,ecu,information_disclosure,confidentiality,moderate
3467,gps,information_disclosure,confidentiality,moderate
3468,gps,information_disclosure,integrity,moderate
3469,v2x_module,information_disclosure,confidentiality,moderate
3470,camera,information_disclosure,confidentiality,moderate
3471,can_bus,information_disclosure,confidentiality,moderate
3472,gps,information_disclosure,integrity,moderate
3473,lidar,information_disclosure,confidentiality,moderate
3474,camera,information_disclosure,confidentiality,moderate
3475,ota_module,information_disclosure,confidentiality,moderate
3476,lidar,information_disclosure,availability,moderate
3477,can_bus,information_disclosure,confidentiality,moderate
3478,tire_pressure,information_disclosure,integrity,moderate
3479,ota_module,information_disclosure,confidentiality,moderate
3480,gps,information_disclosure,confidentiality,moderate
3481,ecu,information_disclosure,confidentiality,moderate
3482,tire_pressure,information_disclosure,integrity,moderate
3483,ota_module,information_disclosure,integrity,moderate
3484,gps,information_disclosure,availability,moderate
3485,ota_module,information_disclosure,confidentiality,moderate
3486,v2x_module,information_disclosure,confidentiality,moderate
3487,tire_pressure,information_disclosure,integrity,moderate
3488,ota_module,information_disclosure,confidentiality,moderate
3489,camera,information_disclosure,confidentiality,moderate
3490,camera,information_disclosure,confidentiality,moderate
3491,ecu,information_disclosure,confidentiality,moderate
3492,can_bus,information_disclosure,confidentiality,moderate
3493,v2x_module,information_disclosure,confidentiality,moderate
3494,ota_module,information_disclosure,confidentiality,moderate
3495,can_bus,information_disclosure,confidentiality,moderate
3496,lidar,information_disclosure,confidentiality,moderate
3497,gps,information_disclosure,confidentiality,moderate
3498,ota_module,information_disclosure,confidentiality,moderate
3499,v2x_module,information_disclosure,confidentiality,moderate
3500,tire_pressure,information_disclosure,confidentiality,moderate
3501,ecu,information_disclosure,confidentiality,moderate
3502,can_bus,information_disclosure,confidentiality,moderate
3503,v2x_module,information_disclosure,confidentiality,moderate
3504,camera,information_disclosure,confidentiality,moderate
3505,camera,information_disclosure,confidentiality,moderate
3506,ota_module,information_disclosure,confidentiality,moderate
3507,tire_pressure,information_disclosure,confidentiality,moderate
3508,ota_module,information_disclosure,confidentiality,moderate
3509,camera,information_disclosure,confidentiality,moderate
3510,ota_module,information_disclosure,confidentiality,moderate
3511,lidar,information_disclosure,confidentiality,moderate
3512,tire_pressure,information_disclosure,confidentiality,moderate
3513,v2x_module,information_disclosure,confidentiality,minor
3514,ota_module,information_disclosure,confidentiality,moderate
3515,gps,information_disclosure,confidentiality,moderate
3516,camera,information_disclosure,confidentiality,moderate
3517,ota_module,information_disclosure,confidentiality,moderate
3518,ecu,information_disclosure,confidentiality,moderate
3519,camera,information_disclosure,confidentiality,moderate
3520,lidar,information_disclosure,confidentiality,moderate
3521,ecu,information_disclosure,integrity,moderate
3522,tire_pressure,information_disclosure,confidentiality,moderate
3523,ota_module,information_disclosure,confidentiality,inconsequential
3524,ota_module,information_disclosure,integrity,moderate
3525,v2x_module,information_disclosure,confidentiality,moderate
3526,can_bus,information_disclosure,integrity,moderate
3527,ota_module,information_disclosure,confidentiality,moderate
3528,ota_module,information_disclosure,availability,moderate
3529,ota_module,information_disclosure,confidentiality,moderate
3530,v2x_module,information_disclosure,confidentiality,moderate
3531,camera,information_disclosure,confidentiality,moderate
3532,ota_module,information_disclosure,confidentiality,moderate
3533,can_bus,information_disclosure,confidentiality,moderate
3534,gps,information_disclosure,confidentiality,moderate
3535,can_bus,information_disclosure,confidentiality,moderate
3536,can_bus,information_disclosure,integrity,moderate
3537,tire_pressure,information_disclosure,confidentiality,moderate
3538,tire_pressure,information_disclosure,confidentiality,major
3539,lidar,information_disclosure,integrity,moderate
3540,v2x_module,information_disclosure,confidentiality,moderate
